user_name,rating,review_text,date,label,sentiment,teks_preprocessing
Fitria Susanti,5,"good sih ini, ga ngecewain piks bakal langganan nih sm mas mas gojeknyaa, jangan lupa download yaa, banyak promo dan vocer goride yg lebih pas dikantong lohh, makasii banyak gojek",2024-09-14 20:34:19,1,POSITIF,good sih ngecewain piks langgan sm mas mas gojeknyaa lupa download yaa promo vocer goride pas kantong lohh makasii gojek
Widi Yanto,5,Udah bagus tolong di pertahankan hanya punya 1 saran. Custemer gojek yg udah lama2 lebih di perhatikan misalnya kasih voucher setiap berapa kali penggunaan aplikasi contoh nya 10X make dapat diskon 15k untuk di pakai bisa goride bisa gofood. Karena saya perhatikan akun gojek yg baru punya anak saya di kasih harga lebih murah dr pada saya yg udah lama make gojek. Ayo lah sayangi Custemer yg udah lama dan loyal dengan gojek.,2024-09-13 20:35:55,1,POSITIF,bagus tahan saran custemer gojek perhati kasih voucher kali guna aplikasi contoh nya make diskon pakai goride gofood perhati akun gojek anak kasih harga murah make gojek ayo sayang custemer loyal gojek
Cimaung Mau,1,"Order goride sering dapat pengemudi beda dengan foto, beda motor, bagaimana ini apa pihak gojek tidak mengawasi para pengemudinya",2024-09-13 13:02:41,0,NEGATIF,order goride kemudi beda foto beda motor gojek awas mud
Nathanael K,2,"Reminder + Kritik dikit aja nih, bukannya ga bersyukur, tapi masa ngasih diskon goride Rp.500? Niat atau engga nih ngasih diskon? Atau emang harganya segitu trus gimmik diskon Rp.500? Besok jadi Rp.100 aja sekalian, lama lama Rp.1. Thanks.",2024-09-12 14:23:50,0,NEGATIF,reminder kritik dikit nih syukur diskon goride rp niat diskon harga segitu gimmik diskon rp besok rp rp thanks
widiastari nigam,5,pake goride pas mantap,2024-09-10 15:52:44,1,POSITIF,pakai goride pas mantap
Hery Wijaya,2,"Jujur gojek itu bagus, cuman pas pesan goride tuh lama, yang deket maupun jauh, stengah jam gak terima terima",2024-09-09 18:03:11,0,NEGATIF,jujur gojek bagus cuma pas pesan goride stengah jam terima terima
Suryani Munarsih,3,Gojek skrg membingungkan.....saya tiap hari pakai jasa gojek dg mapping jln utama dlm kota.....skrg dg mapping baru klu goride mau jemput diputar lewat jalan setapak daerah pinggiran dg jarak lebih jauh dan wkt lebih lama dan nggak aman rutenya..... mohon kembalikan ke mapping jln utama ya.....saya pengguna gojek dari tahun 2018,2024-09-09 09:52:18,0,NEGATIF,gojek bingung pakai jasa gojek mapping jalan utama kota skrg mapping klu goride jemput putar jalan setapak daerah pinggir jarak aman rute mohon kembali mapping jalan utama guna gojek
Nasya Bortum,1,"Aplikasi tolol,,,setiap pesar go car atau go ride, gak pernh bisa cepat dapat. Aplikasi gak guna ini",2024-09-08 20:14:17,0,NEGATIF,aplikasi tolol sar go car go ride pernh cepat aplikasi
N D,3,"Apakah tidak ada standar perekrutan, atau sop untuk driver dalam menjalankan kerja nya?? Tolong pihak gojek diperhatikan lagi kelayakan pekerja nya, Jasa go ride untuk lebih ditingkatkan kebersihan, sopan santun berkendara, kecakapan membaca map, menguasai jalan dan usia. karena itu sangat mengganggu.",2024-09-07 23:50:43,0,NEGATIF,standar rekrut sop driver jalan kerja nya gojek perhati layak kerja nya jasa go ride tingkat bersih sopan santun kendara cakap baca map kuasa jalan usia ganggu
Easter Andries,5,bagus.aku suka pakai gofood dan goridenya,2024-09-07 15:19:09,1,POSITIF,bagus suka pakai gofood goridenya
Tita Huwaida Rahma,1,"Go ride emang oke semua👍 Tapi gocar(Yang paket hemat) mulut drivernya gak di saring lg, sopan santunnya NOL👎,mending ilangin deh tuh paket hemat,buat sakit hati penumpang.",2024-09-07 07:48:36,0,NEGATIF,go ride oke gocaryang paket hemat mulut drivernya saring lg sopan santun nol mending ilangin deh paket hemat sakit hati tumpang
Eko Asif,1,"Kok sekarang gak ada yg hematnya cuma ada go ride, biasanya 12-14 malah jadi 20k udh tau bekel sekolah GX sampe 30k",2024-09-06 15:37:07,0,NEGATIF,hemat go ride bekel sekolah gx
Bil Qis,1,"sangat mengecewakan, saya pesan goride, tp semua driver tdk ada yg bergerak dri titik penjemputan",2024-09-06 14:34:17,0,NEGATIF,kecewa pesan goride driver gerak titik jemput
Rezky Fauzi,2,"sering lola sekarang, dapat goride susah, gofood gambar gak tampil, lama, loading mulu",2024-09-05 16:59:34,0,NEGATIF,lambat berfikir goride susah gofood gambar tampil loading melulu
Niken Ekha S,4,"Sudah ikut paket murah supaya lebih hemat tp klo pesen GoRide cuma promo 2000 doang, begitu juga gofood nya jarang bgt dapet promo, klo pun ada promo tetep sama aja bayarnya. sama gopinjam bunganya terlalu besar apalagi buat saya yg sering pakai gojek dan gk pernah telat bayar, jarang ada promo seperti awal2 dulu. Tolong di pertimbangan untuk biaya2 dan bunganya supaya byk org yg bisa mengunakan layanan tanpa galbay karna nominal bunga yg terlalu tinggi. Semoga bisa jd masukan kedepanny",2024-09-05 04:00:20,1,POSITIF,paket murah hemat pesan goride promo doang gofood nya jarang banget promo promo tetep bayar gopinjam bunga pakai gojek lambat bayar jarang promo timbang biaya bunga orang mengunakan layan galbay nominal bunga moga masuk kedepanny
Yulius Sanjaya,1,"Di aplikasi harga 17rb utk tipe goride hemat penumpang gojek ,akan tetapi dilapangan( di stasiun dll) masih ada biaya retribusi penempatan dll lah alasan paguyuban di lapangan.mulai gak beres ini sistem premanisme masih diterapkan.sy pengguna aktif,jadi lama2 kecewa jika masih ada kejadian seperti ini.perbaiki dan cek lapangan lo perlu sewa Intel.",2024-09-03 22:16:17,0,NEGATIF,aplikasi harga rb tipe goride hemat tumpang gojek lapang stasiun biaya retribusi tempat alas paguyuban lapang beres sistem preman terap sy guna aktif kecewa jadi baik cek lapang sewa intel
Rafi,3,"gojek tolong dong dibenerin menu loby sama menu go ride nya ngelag banget padahal sinyak saya kenceng banget jadinya kalo lagi genting darurat atau buru"" jadi kelamaan pending terus pas saya udah atur alamat yang biasa dituju nanti tiba-tiba berubah sendiri ke menu awal makin gajelas SOP nya",2024-09-02 08:30:18,0,NEGATIF,gojek dibenerin menu loby menu go ride nya ngelag banget sinyak kenceng banget genting darurat buru pending pas atur alamat tuju ubah menu gajelas sop nya
Nur Hayani,1,Update ulasan terbaru Gojek 2024 makin kesini makin sedikit promo goridenya buat klaim voucher di jam 00.09 aja udh ga bisa. Makin aneh loh gojek skrg... Sumpah sekian lama pake gojek baru hari ini di tanggal 21/8 gua kecewa bangetttt.. mau book gojek ga bsa dri tdi loading trus padahal internet kenceng. Sampe2 gua telat masuk kantor krna harus nyari ojek pengkolan biasa. This is so bad.,2024-09-02 00:12:51,0,NEGATIF,update ulas baru gojek kesini promo goridenya klaim voucher jam aneh loh gojek skrg sumpah sekian pakai gojek tanggal kecewa banget book gojek loading internet kenceng sampe lambat masuk kantor krna cari ojek pengkol this is so bad
Marjono Siaw,3,"Sangat disayangkan Untuk pembayaran QRIS toko masih belum bisa menggunakan kartu kredit... Kartu kredit hanya bisa untuk pembayaran goride/gocar dan gofood doang..... Kalau nanti sudah bisa bayar QRIS toko pakai kartu kredit, akan dipertimbangkan bintangnya. Saat ini kasih bintang 3 dulu ...",2024-09-01 10:21:18,0,NEGATIF,sayang bayar qris toko kartu kredit kartu kredit bayar goridegocar gofood doang bayar qris toko pakai kartu kredit timbang bintang kasih bintang
Vita Dewansari,4,"Sejauh ini nggak kecewa,hanya kadang cari go ride agak susah di jam dan hari² tertentu.tapi oke kok Semoga service nya makin meningkat dan makin suskes",2024-09-01 03:15:49,1,POSITIF,kecewa kadang cari go ride susah jam hari oke moga service nya tingkat suskes
MAHATIR MUHAMMAD ABDUH,1,"Apk tolol, mau pesan gojek dngb goride Eror trus",2024-10-30 08:08:50,0,NEGATIF,apk tolol pesan gojek dngb goride eror
Fard qty,4,Boleh2 lah cuman kadang klo go ride lama bgt,2024-10-29 06:16:12,0,NEGATIF,cuma kadang go ride banget
Just Amf,1,"Layanan goride gojeknya sekarang makin parah,banyak banget driver yang gak jelas,sering nge-chat aneh2 bahkan nge-batalin atau meminta kita untuk membatalkan pesanan kita. Sering aku batalin karna driver ngasih alasan kalau dia sedang mengantar tamu,dan setelah aku batalin ternyata itu berpengaruh ke akun aku jadi lebih lama menemukan driver atau bahkan tidak mendapatkan driver sama sekali. Tolong untuk pihak gojek kerjasamanya",2024-10-28 20:17:18,0,NEGATIF,layan goride gojek parah banget driver nge chat aneh nge batalin batal pesan batalin driver alas antar tamu batalin pengaruh akun temu driver driver gojek kerjasamanya
Robert Tanaya,1,"layanan,goshop,ride.sangat buruk,terutama GOSHOP.dapat driver yg posisinya jauh,sehingga driver membatalkan pesanan.dan setelah itu dapat nya lama.u/ posisi di bali..",2024-10-27 07:34:21,0,NEGATIF,layan goshop ride buruk goshop driver posisi driver batal pesan nya posisi bal
Annas Aufa,3,"Setelah update semakin lambat performanya, harus bolak balik agar dapat diklik dan masuk halaman baru, muter kadang tidak update untuk mapnya waktu driver jalan baik go food atau go ride, mohon diperbaiki, sistem waktu mau bayar lambat juga",2024-10-26 17:41:36,0,NEGATIF,update lambat performa bolak klik masuk halaman muter kadang update map driver jalan go food go ride mohon baik sistem bayar lambat
mul yana,1,"Udah sering pake Gojek mesen makan atau pun goride tetep aja sampai detik ini ga di buka2 Gopaylater atau Gopinjam nya, masa kalah sama yg baru daftar dan order cuma beberapa doang langsung bisa dapet limit gopaylater, Anehh banget lumayan kecewa si sama Aplikasi ini merasa ga Adil.",2024-10-26 02:35:18,0,NEGATIF,pakai gojek mesen makan goride tetep detik buka gopaylater gopinjam nya kalah daftar order langsung limit gopaylater anehh banget lumayan kecewa si aplikasi adil
Bagus Tri Sukma,4,"Tolong untuk goride tidak perlu di pisah antara yang hemat sama yang comfort,karena percuma jika tidak ada perhatian dari pihak gojeknya,pengalaman saya pesan comfort tapi motor yang datang beda plat nomor beda jenisnya (masuk kategori hemat).Tolong lebih diperhatikan lagi khusus driver goride nya,karena keselamatan diatas segalanya.",2024-10-25 08:28:02,1,POSITIF,goride pisah hemat comfort perhati gojek alam pesan comfort motor beda plat nomor beda jenis masuk kategori hemat perhati khusus driver goride nya selamat atas
Clan Arrasyid,1,"Aplikasi sampah , mesen go ride di kasi driver jauh banget ga ada yg deket deket apa ?",2024-10-22 03:44:14,0,NEGATIF,aplikasi sampah mesen go ride kasi driver banget
rossy narendra,1,"The first time i downloaded this app, i gave you 5stars. Second I gave you 4. Lately, I drop it too 1 star so sick of this app. Lately I didn't use this app and sometimes my app giving me a notification that i order using go food service, then double order ride, and now a false order again on go mart. The Heck. I dont want to install it anymore. You betray my trust.",2024-10-21 18:13:21,0,NEGATIF,the first time downloaded this app gave you stars second gave you lately drop it too star so sick of this app lately didnt use this app and sometimes my app giving me notification that order using go food service then double order ride and now false order again on go mart the heck dont want to install it anymore you betray my trust
johan dri10,1,Makin ke sini gojek makin pelit y Voucher goride aja dalam waktu kurang dari 5 menit sudah gak bisa claim padahal hanya seminggu sekali,2024-10-21 06:13:32,0,NEGATIF,gojek pelit voucher goride menit claim minggu
Tris Gunawan,5,The best apps for ride,2024-10-21 00:32:51,1,POSITIF,the best apps for ride
Trisna Damayanti Hutabarat,3,"Kayaknya gak usah pake gocar/goride layanan hemat dech klo emng gak bisa digunakan,tiap x dipake bnyk bener alasan driver..🫣🥺🤔",2024-10-20 06:14:04,1,POSITIF,kayak pakai gocargoride layan hemat deh dipake alas driver
tirex youman,2,Parah gofood dan dan goride pada buat kesal hati gak sopan,2024-10-19 20:32:16,0,NEGATIF,parah gofood goride kesal hati sopan
Vritty Juliana,1,"Dari waktu yg ditentukan selalu telat,baik goride, gofood🥲",2024-10-19 13:38:51,0,NEGATIF,tentu telat goride gofood
Kim Jong Un,1,"LENGAH DIKIT UDAH 14 TAHUN AJA Gak berasa, udah 14 tahun kita bersama xD Dulu, …mesen ojek mesti ke gang depan, …delivery cuman bisa berapa restoran, …ngirim barang nyampenya gak instan. Sekarang, lengah dikit, …ojek dateng, laper ilang, paket nyampe, …ke luar negeri dikit, kangen GoRide, kangen GoFood, kangen GoSend, …ehh tau-tau, udah 14jt+ km (rasa-rasanya sih) kita ngaspal :3 PERBAIKI AJA DULU APLIKASINYA, BIKIN RESPONSIF DAN TIDAK MEMBINGUNGKAN USER! LENGAH DIKIT USER PINDAH KE SEBELAH!",2024-10-18 20:05:37,0,NEGATIF,lengah dikit asa xd mesen ojek mesti gang delivery cuma restoran ngirim barang nyampenya instan lengah dikit ojek dateng laper ilang paket nyampe negeri dikit kangen goride kangen gofood kangen gosend ehh tau tau jt sih ngaspal baik aplikasi bikin responsif bingung user lengah dikit user pindah belah
Lala Apriliani Atika,1,"Capek bgt, dapet drivernya susah. goride atau pun gocar dah males bgt pakai ini aplikasi. Bye",2024-10-18 16:11:41,0,NEGATIF,capek bgt drivernya susah goride gocar males banget pakai aplikasi bye
Resha Siswanti,1,"Gojek udah ga kayak dlu. Skrg ongkirnya mahal. Ongkir gofood untuk jarak 1 -2km kayak ongkir untuk jarak 7-10km. Trus ditambah ada biaya layanan juga. Kalo pake mode hemat, prosesnya lama banget. Blm lagi nunggu dapet drivernya. Trus untuk goride kadang susah dpt drivernya. Padahal di lokasi sekitar ada banyak driver. Aplikasi juga sering error.",2024-10-17 21:38:41,0,NEGATIF,gojek kayak dlu ongkirnya mahal ongkos kirim gofood jarak km kayak ongkos kirim jarak km tambah biaya layan pakai mode hemat proses banget tunggu drivernya goride kadang susah drivernya lokasi driver aplikasi error
Hilma Cahyati,3,"Aplikasi banyak bug nya akhir-akhir ini, saya order goride 1x tapi yg terpanggil 2 driver dengan tujuan yg sama dari akun saya, padahal saya hanya order 1x, sering kali hanya cek aplikasi, tapi tiba-tiba terorder sendiri goridenya terutama saat saldo gopay terisi",2024-10-17 01:53:10,0,NEGATIF,aplikasi bug nya order goride panggil driver tuju akun order kali cek aplikasi order goridenya saldo gopay isi
Nagita Vch,2,"Sekarang gojek emang nambah kah bayar goride nya? Saya berangkat sekolah bayarnya cuma 15k tapi pas pulang jadi 23 (dulu harganya sama kaya pas berangkat)... Jalan yang diambil pas pulang malah makin jauh... Kasus saya, sekolah di Rawamangun dan pulang ke Klender... Tapi jalur yang dilalui di aplikasi malah melewati Pulo gadung. Harganya pun jadi nambah. Padahal pulangnya lewat jalur yang sama (driver tidak melewati arahan aplikasi karna terlalu jauh) kembalikan seperti semula atau uangku habis.",2024-10-16 15:30:10,0,NEGATIF,gojek nambah bayar goride nya berangkat sekolah bayar pas pulang harga kaya pas berangkat jalan ambil pas pulang sekolah rawamangun pulang klender jalur aplikasi lewat pulo gadung harga nambah pulang jalur driver lewat arah aplikasi kembali uang habis
Lix,1,Padahal awalnya harga masih masuk akal tapi tiba tiba harga tarif untuk goride jadi makin mahal padahal jalur masih sama,2024-10-16 15:24:48,0,NEGATIF,harga masuk akal harga tarif goride mahal jalur
Rama Aqbal Panji Prayoga,5,"keren nih sekarang gojek, dapat driver nya cepat dan cepat sampai ga nunggu lama, dapat vocher diskon goride, gocar, gofood terus, tapi saya minta tolong dong vocher goride nya ada setiap hari jadi bisa membantu anak sekolah dengan promo yang murah dibawah 5ribu",2024-10-16 07:32:51,1,POSITIF,keren gojek driver nya cepat cepat tunggu vocher diskon goride gocar gofood vocher goride nya bantu anak sekolah promo murah bawah ribu
Tata Roxette,4,"gimana ini waktu mau order goride, kendala kok bisa ada keterangan internetnya mati, padhal kuota banyak melimpahh, coba cek gojek di adek, bisa buat mesen, padahal punyaku biasane pakek juga baik2 saja, tolong segera diperbaiki !!",2024-10-15 07:20:26,0,NEGATIF,order goride kendala terang internetnya mati padhal kuota melimpahh coba cek gojek adek mesen punya biasane pakai baik
Juni Arto,1,biaya potong ke driver sangat tidak ngotak .. driver yg panas pansan cs asik dpet duit .. udah gtu pas ngasel goride pas kastamernya gak ada timernya lama bgt buang buang waktu,2024-10-14 22:52:16,0,NEGATIF,biaya potong driver ngotak driver panas pansan cs asik dpet uang gtu pas ngasel goride pas kastamernya timernya banget buang buang
LangTentacion,5,mantap dengan ada nya voucher goride dsb.saya pelajar merasa alhamdulillah trims gojek,2024-10-14 10:58:01,1,POSITIF,mantap nya voucher goride ajar alhamdulillah terima kasih gojek
Mochammad Iqbal Surya Prayoga,5,Mantao untuk goride saja,2024-10-13 11:31:50,0,NEGATIF,mantao goride
Rinawati,5,"Sejak Gojek hadir saya sangat terbantu. Bukan hanya goride, gocar, gofood, dan gosendnya, saya juga merasakan kemudahan saat dulu ada gomassage dan goclean",2024-10-12 14:36:28,1,POSITIF,gojek hadir bantu goride gocar gofood gosendnya rasa mudah gomassage goclean
Ujang Sobari,4,"Saya pelanggan go-ride utk jarak pendek, namun akhir2 ini ndak nyaman dengan rekomendasi driver yg jarak jemputnya jauh banget nyaris sama kadang juga melebihi separuh jarak nganternya. Secara agregat merugikan bahan bakar n waktu tunggu.",2024-10-11 14:59:20,0,NEGATIF,langgan goride jarak pendek nyaman rekomendasi driver jarak jemput banget kadang lebih paruh jarak nganternya agregat rugi bahan bakar tunggu
